epoch,grad_norm,learning_rate,loss,_line
0.01,,0.0,43.1703,24
0.1,,2.25e-06,41.3896,25
0.2,335.14910888671875,4.75e-06,41.8207,26
0.3,347.1306457519531,7.25e-06,39.2624,27
0.4,407.3314208984375,9.750000000000002e-06,33.5658,28
0.5,236.04327392578125,1.225e-05,26.7657,29
0.6,232.42176818847656,1.475e-05,21.72,30
0.7,401.903076171875,1.725e-05,18.3258,31
0.8,478.5825500488281,1.9750000000000002e-05,12.8315,32
0.9,51.616939544677734,2.2250000000000002e-05,7.0245,33
1.0,36.25876235961914,2.4750000000000002e-05,6.031,34
1.09,63.591880798339844,2.725e-05,5.6703,45
1.19,41.481266021728516,2.975e-05,5.5327,46
1.29,29.987377166748047,3.2250000000000005e-05,5.4725,47
1.39,39.428367614746094,3.475e-05,5.0957,48
1.49,37.5975456237793,3.7250000000000004e-05,4.6754,49
1.59,34.094078063964844,3.9750000000000004e-05,4.7976,50
1.69,38.19499588012695,4.2250000000000004e-05,4.9439,51
1.79,42.61545944213867,4.4750000000000004e-05,4.7466,52
1.89,38.33210754394531,4.7249999999999997e-05,5.414,53
1.99,65.75282287597656,4.975e-05,5.0995,54
2.08,40.88316345214844,4.955533596837945e-05,4.8651,65
2.18,54.246341705322266,4.906126482213439e-05,3.9352,66
2.28,58.87895202636719,4.8567193675889336e-05,4.7123,67
2.38,37.16473388671875,4.807312252964427e-05,3.854,68
2.48,38.73993682861328,4.757905138339921e-05,3.9215,69
2.58,38.90123748779297,4.7084980237154154e-05,4.5197,70
2.68,42.882442474365234,4.659090909090909e-05,4.3382,71
2.78,45.85552978515625,4.6096837944664035e-05,4.1139,72
2.88,42.13132858276367,4.560276679841897e-05,4.2087,73
2.98,64.01781463623047,4.5108695652173916e-05,4.0288,74
3.07,48.32795715332031,4.461462450592885e-05,3.4905,85
3.17,51.18046951293945,4.41205533596838e-05,3.8526,86
3.27,44.79013442993164,4.3626482213438734e-05,3.6165,87
3.37,43.38152313232422,4.313241106719368e-05,3.774,88
3.47,38.734214782714844,4.2638339920948615e-05,3.8247,89
3.57,43.57732391357422,4.214426877470356e-05,3.5238,90
3.67,45.847782135009766,4.1650197628458496e-05,3.2609,91
3.77,37.09022521972656,4.115612648221344e-05,3.6672,92
3.87,31.31794548034668,4.0662055335968377e-05,2.941,93
3.97,43.54664611816406,4.016798418972332e-05,3.124,94
4.06,43.315704345703125,3.9673913043478264e-05,3.0243,105
4.16,43.95330047607422,3.917984189723321e-05,2.7893,106
4.26,42.61669921875,3.8685770750988145e-05,3.4281,107
4.36,45.242820739746094,3.819169960474309e-05,3.2978,108
4.46,39.58319091796875,3.7697628458498026e-05,3.8026,109
4.56,43.98036575317383,3.720355731225297e-05,3.1929,110
4.66,39.9018669128418,3.670948616600791e-05,3.2362,111
4.76,55.57553482055664,3.621541501976285e-05,3.1526,112
4.86,39.70693588256836,3.572134387351779e-05,2.9056,113
4.96,36.70780944824219,3.522727272727273e-05,2.4642,114
5.05,47.85017395019531,3.473320158102767e-05,2.5664,125
5.15,35.88588333129883,3.423913043478261e-05,2.7783,126
5.25,38.02191925048828,3.374505928853755e-05,2.9559,127
5.35,39.992042541503906,3.325098814229249e-05,2.6178,128
5.45,52.75905990600586,3.275691699604743e-05,2.7275,129
5.55,42.813987731933594,3.2262845849802374e-05,2.6158,130
5.65,55.82512664794922,3.176877470355731e-05,2.6916,131
5.75,39.46369552612305,3.1274703557312255e-05,2.7476,132
5.85,40.76713943481445,3.078063241106719e-05,2.978,133
5.95,33.1220817565918,3.0286561264822133e-05,2.659,134
6.04,41.870582580566406,2.9792490118577076e-05,2.7215,145
6.14,39.642799377441406,2.9298418972332014e-05,2.7192,146
6.24,49.38083267211914,2.8804347826086957e-05,2.4087,147
6.34,34.4135856628418,2.8310276679841894e-05,2.2406,148
6.44,40.31694793701172,2.7816205533596838e-05,2.6343,149
6.54,47.22602462768555,2.732213438735178e-05,2.4479,150
6.64,43.86441421508789,2.6828063241106723e-05,2.2735,151
6.74,44.82383346557617,2.633399209486166e-05,2.8001,152
6.84,42.53342819213867,2.5839920948616603e-05,2.4412,153
6.94,41.71306610107422,2.534584980237154e-05,3.3222,154
7.03,36.71586608886719,2.4851778656126484e-05,2.1157,165
7.13,38.64460372924805,2.4357707509881425e-05,2.4966,166
7.23,48.00349807739258,2.3863636363636365e-05,2.1889,167
7.33,38.42157745361328,2.3369565217391306e-05,2.1418,168
7.43,43.26939392089844,2.2875494071146246e-05,2.7501,169
7.53,44.86825942993164,2.2381422924901187e-05,2.2031,170
7.63,42.18544387817383,2.188735177865613e-05,2.2564,171
7.73,36.35933303833008,2.1393280632411067e-05,2.557,172
7.83,35.09309768676758,2.0899209486166008e-05,2.5929,173
7.93,38.81600570678711,2.040513833992095e-05,2.0811,174
8.02,40.638427734375,1.991106719367589e-05,2.2433,185
8.12,30.40134048461914,1.941699604743083e-05,1.8948,186
8.22,47.08684539794922,1.892292490118577e-05,2.298,187
8.32,49.64408493041992,1.842885375494071e-05,2.3074,188
8.42,38.39314651489258,1.793478260869565e-05,2.1052,189
8.52,55.522857666015625,1.7440711462450594e-05,2.2823,190
8.62,36.54462814331055,1.6946640316205535e-05,2.1643,191
8.72,47.88519287109375,1.6452569169960475e-05,2.5894,192
8.82,44.25077819824219,1.5958498023715416e-05,1.5235,193
8.92,35.85224914550781,1.5464426877470356e-05,1.6913,194
9.01,40.18567657470703,1.4970355731225297e-05,1.7025,205
9.11,77.56383514404297,1.4476284584980237e-05,2.12,206
9.21,30.835390090942383,1.3982213438735178e-05,1.6616,207
