epoch,grad_norm,learning_rate,loss,_line
0.01,,0.0,3.8001,18
0.11,29.751272201538086,2.25e-06,3.9669,19
0.23,32.493350982666016,4.75e-06,3.8788,20
0.34,22.028921127319336,7.25e-06,3.6966,21
0.45,16.89603042602539,9.750000000000002e-06,3.4425,22
0.56,9.392687797546387,1.225e-05,3.1966,23
0.68,7.535791873931885,1.475e-05,2.9257,24
0.79,7.218330383300781,1.725e-05,2.6114,25
0.9,5.591456413269043,1.9750000000000002e-05,2.3392,26
1.01,5.411559581756592,2.2250000000000002e-05,2.0901,37
1.12,4.879528045654297,2.4750000000000002e-05,1.9137,38
1.24,5.142252445220947,2.725e-05,1.6628,39
1.35,22.053665161132812,2.975e-05,1.5652,40
1.46,4.64402437210083,3.2250000000000005e-05,1.4436,41
1.57,5.312699794769287,3.475e-05,1.3651,42
1.69,5.058648586273193,3.7250000000000004e-05,1.2664,43
1.8,4.59316349029541,3.9750000000000004e-05,1.2159,44
1.91,5.0616326332092285,4.2250000000000004e-05,1.1278,45
2.02,4.503658294677734,4.4750000000000004e-05,1.0973,57
2.14,5.0797319412231445,4.7249999999999997e-05,0.9867,58
2.25,5.034709453582764,4.975e-05,0.9296,59
2.36,5.261429786682129,4.9481566820276495e-05,0.9336,60
2.47,5.506237506866455,4.8905529953917054e-05,0.844,61
2.59,,4.8329493087557606e-05,0.8483,62
2.7,5.223148822784424,4.775345622119816e-05,0.8091,63
2.81,32.5457763671875,4.7177419354838716e-05,0.8321,64
2.92,20.79644775390625,4.660138248847927e-05,1.1224,65
3.03,30.890182495117188,4.602534562211982e-05,1.3604,76
3.15,108.10110473632812,4.544930875576037e-05,1.1336,77
3.26,54.229434967041016,4.487327188940092e-05,1.5606,78
3.37,24.45983123779297,4.429723502304148e-05,1.1086,79
3.48,21.383438110351562,4.372119815668203e-05,1.2245,80
3.6,412.8558349609375,4.3145161290322584e-05,1.6872,81
3.71,38.69718933105469,4.2569124423963136e-05,1.6987,82
3.82,548.2053833007812,4.199308755760369e-05,1.7483,83
3.94,36.24154281616211,4.141705069124424e-05,1.6251,84
4.05,130.13076782226562,4.08410138248848e-05,1.5028,95
4.16,22.0491943359375,4.026497695852535e-05,1.4704,96
4.27,61.51862716674805,3.96889400921659e-05,1.3966,97
4.38,5.615557670593262,3.911290322580645e-05,1.1063,98
4.5,5.6418843269348145,3.8536866359447004e-05,0.9093,99
4.61,11.498638153076172,3.7960829493087555e-05,0.9291,100
4.72,8.025944709777832,3.738479262672811e-05,0.8764,101
4.83,5.86990213394165,3.6808755760368665e-05,0.8202,102
4.95,6.301844596862793,3.6232718894009224e-05,0.8444,103
5.06,7.342062473297119,3.5656682027649776e-05,0.8198,114
5.17,9.379531860351562,3.508064516129033e-05,0.8313,115
5.28,48.09624099731445,3.450460829493088e-05,0.9342,116
5.39,5.898623943328857,3.392857142857143e-05,0.8976,117
5.51,6.7499213218688965,3.335253456221198e-05,0.8859,118
5.62,65.79486846923828,3.277649769585254e-05,0.8822,119
5.73,6.316761493682861,3.220046082949309e-05,0.7715,120
5.85,36.28255844116211,3.1624423963133644e-05,0.7331,121
5.96,7.5828166007995605,3.1048387096774195e-05,0.7006,122
6.07,11.280847549438477,3.0472350230414747e-05,0.6577,133
6.18,5.45933723449707,2.9896313364055302e-05,0.6002,134
6.29,5.854716777801514,2.9320276497695854e-05,0.6056,135
6.41,5.355896949768066,2.8744239631336405e-05,0.608,136
6.52,5.7483978271484375,2.8168202764976957e-05,0.597,137
6.63,5.903231143951416,2.7592165898617512e-05,0.5899,138
6.74,6.394631862640381,2.7016129032258064e-05,0.5866,139
6.86,6.193943023681641,2.6440092165898615e-05,0.5727,140
6.97,6.002508163452148,2.586405529953917e-05,0.595,141
7.08,6.311114311218262,2.5288018433179722e-05,0.5179,152
7.19,5.786462306976318,2.4711981566820277e-05,0.5172,153
7.3,5.035745620727539,2.413594470046083e-05,0.5018,154
7.42,5.381281852722168,2.3559907834101384e-05,0.4861,155
7.53,6.711541652679443,2.2983870967741935e-05,0.5044,156
7.64,5.435789585113525,2.2407834101382487e-05,0.4673,157
7.75,6.378965854644775,2.1831797235023045e-05,0.4917,158
7.87,6.141042232513428,2.1255760368663597e-05,0.5024,159
7.98,5.073415279388428,2.067972350230415e-05,0.4929,160
8.09,5.037726402282715,2.01036866359447e-05,0.4376,171
8.2,5.4057230949401855,1.9527649769585255e-05,0.4146,172
8.32,5.049731254577637,1.8951612903225807e-05,0.4324,173
8.43,5.798805236816406,1.837557603686636e-05,0.4542,174
8.54,5.638558387756348,1.7799539170506914e-05,0.4234,175
8.65,5.838671684265137,1.7223502304147465e-05,0.4257,176
8.77,4.897019386291504,1.6647465437788017e-05,0.4289,177
8.88,6.350302219390869,1.6071428571428572e-05,0.4229,178
8.99,4.757161617279053,1.5495391705069127e-05,0.4209,179
9.1,4.486385822296143,1.4919354838709679e-05,0.3558,190
9.21,5.186176300048828,1.4343317972350232e-05,0.4161,191
