epoch,grad_norm,learning_rate,loss,_line
0.01,,0.0,6.1074,15
0.11,11.495463371276855,4.4999999999999996e-05,6.1003,16
0.21,14.800836563110352,9.5e-05,5.3663,17
0.32,10.877073287963867,0.000145,4.0919,18
0.43,7.518430233001709,0.00019500000000000002,3.3695,19
0.53,22.759119033813477,0.000245,3.0609,20
0.64,13.198759078979492,0.000295,2.9995,21
0.75,9.854655265808105,0.000345,2.9603,22
0.86,3.357055187225342,0.000395,2.9262,23
0.96,3.6761670112609863,0.00044500000000000003,2.6669,24
1.06,4.643432140350342,0.000495,1.7599,37
1.17,7.847465991973877,0.000545,1.1033,38
1.28,9.12256908416748,0.0005949999999999999,0.9059,39
1.39,14.107142448425293,0.0006450000000000001,0.8906,40
1.49,11.88001537322998,0.000695,0.8197,41
1.6,12.318358421325684,0.000745,0.7339,42
1.71,13.00131607055664,0.000795,0.7077,43
1.81,14.047224044799805,0.0008449999999999999,0.7271,44
1.92,11.865243911743164,0.0008950000000000001,0.7059,45
2.02,16.290212631225586,0.000945,0.7847,58
2.13,12.266250610351562,0.000995,0.7086,59
2.24,15.916899681091309,0.0009903017241379311,0.7492,60
2.34,17.082441329956055,0.0009795258620689654,0.8077,61
2.45,19.573257446289062,0.00096875,0.7031,62
2.56,19.489913940429688,0.0009579741379310345,0.6791,63
2.66,19.579925537109375,0.000947198275862069,0.7156,64
2.77,19.423351287841797,0.0009364224137931034,0.7448,65
2.88,27.718494415283203,0.000925646551724138,0.8152,66
2.98,18.558252334594727,0.0009148706896551724,0.6859,67
3.09,22.059389114379883,0.0009040948275862068,0.6699,80
3.19,13.991333961486816,0.0008933189655172414,0.6701,81
3.3,23.128854751586914,0.0008825431034482759,0.6022,82
3.41,14.078483581542969,0.0008717672413793104,0.6325,83
3.51,22.846500396728516,0.0008609913793103449,0.6273,84
3.62,16.024551391601562,0.0008502155172413794,0.6176,85
3.73,20.043777465820312,0.0008394396551724138,0.6139,86
3.83,15.033562660217285,0.0008286637931034484,0.6153,87
3.94,20.94777488708496,0.0008178879310344828,0.6132,88
4.04,24.924592971801758,0.0008071120689655172,0.577,101
4.15,21.159698486328125,0.0007963362068965517,0.5754,102
4.26,17.64678192138672,0.0007855603448275862,0.5647,103
4.36,21.517127990722656,0.0007747844827586207,0.5761,104
4.47,19.714223861694336,0.0007640086206896551,0.5338,105
4.58,27.266157150268555,0.0007532327586206897,0.5576,106
4.68,28.305879592895508,0.0007424568965517241,0.5756,107
4.79,28.887371063232422,0.0007316810344827586,0.5681,108
4.9,31.94815444946289,0.0007209051724137932,0.5314,109
5.0,22.883586883544922,0.0007101293103448276,0.4932,110
5.11,30.954574584960938,0.0006993534482758621,0.4826,123
5.21,21.610124588012695,0.0006885775862068966,0.4542,124
5.32,46.70249938964844,0.000677801724137931,0.4855,125
5.43,24.56260871887207,0.0006670258620689655,0.4647,126
5.53,18.63912010192871,0.00065625,0.4833,127
5.64,21.077211380004883,0.0006454741379310345,0.4752,128
5.75,19.986404418945312,0.0006346982758620689,0.4989,129
5.86,28.95813751220703,0.0006239224137931035,0.4535,130
5.96,29.04934310913086,0.0006131465517241379,0.4779,131
6.06,35.6483268737793,0.0006023706896551723,0.4331,144
6.17,18.364377975463867,0.0005915948275862069,0.4363,145
6.28,19.885929107666016,0.0005808189655172413,0.415,146
6.39,25.10586929321289,0.0005700431034482759,0.4182,147
6.49,22.624958038330078,0.0005592672413793104,0.4335,148
6.6,17.92044448852539,0.0005484913793103449,0.4083,149
6.71,15.236861228942871,0.0005377155172413793,0.3933,150
6.81,19.405832290649414,0.0005269396551724139,0.4511,151
6.92,25.533811569213867,0.0005161637931034483,0.4277,152
7.02,24.36493492126465,0.0005053879310344827,0.3885,165
7.13,13.828947067260742,0.0004946120689655173,0.3722,166
7.24,16.865280151367188,0.0004838362068965517,0.4079,167
7.34,14.732587814331055,0.0004730603448275862,0.3777,168
7.45,23.56153678894043,0.00046228448275862066,0.3678,169
7.56,20.9196720123291,0.0004515086206896552,0.3391,170
7.66,42.6607666015625,0.0004407327586206897,0.3859,171
7.77,14.574437141418457,0.00042995689655172414,0.3629,172
7.88,11.486285209655762,0.00041918103448275863,0.3426,173
7.98,19.725778579711914,0.0004084051724137931,0.3527,174
8.09,15.308435440063477,0.00039762931034482757,0.3163,187
8.19,12.609313011169434,0.00038685344827586206,0.3226,188
8.3,15.499772071838379,0.0003760775862068966,0.3167,189
8.41,29.42661476135254,0.00036530172413793105,0.3241,190
8.51,14.188114166259766,0.00035452586206896554,0.3265,191
8.62,12.31381607055664,0.00034375,0.3154,192
8.73,12.393826484680176,0.0003329741379310345,0.3009,193
8.83,16.19386100769043,0.00032219827586206897,0.3012,194
8.94,19.761760711669922,0.0003114224137931034,0.3061,195
9.04,14.651461601257324,0.00030064655172413796,0.2896,208
9.15,8.137025833129883,0.00028987068965517245,0.2792,209
9.26,19.71232032775879,0.0002790948275862069,0.2898,210
9.36,11.453941345214844,0.0002683189655172414,0.2631,211
9.47,13.757765769958496,0.0002575431034482759,0.2868,212
9.58,14.283751487731934,0.0002467672413793103,0.2879,213
9.68,13.357291221618652,0.00023599137931034484,0.2766,214
9.79,14.766379356384277,0.0002252155172413793,0.2562,215
9.9,12.808391571044922,0.0002144396551724138,0.2384,216
10.0,10.007962226867676,0.0002036637931034483,0.2031,217
10.11,20.8315372467041,0.00019288793103448276,0.2283,230
10.21,37.237648010253906,0.00018211206896551725,0.2008,231
10.32,19.80238914489746,0.00017133620689655172,0.1995,232
10.43,14.223164558410645,0.0001605603448275862,0.2009,233
10.53,9.246767044067383,0.0001497844827586207,0.1951,234
10.64,7.974368095397949,0.00013900862068965517,0.2147,235
10.75,11.607911109924316,0.00012823275862068967,0.2005,236
10.86,10.074594497680664,0.00011745689655172415,0.2095,237
10.96,9.129575729370117,0.00010668103448275863,0.2098,238
11.06,5.162010192871094,9.59051724137931e-05,0.1639,251
11.17,15.74517822265625,8.512931034482759e-05,0.16,252
11.28,7.709531784057617,7.435344827586208e-05,0.1617,253
11.39,11.337783813476562,6.357758620689655e-05,0.1547,254
11.49,11.58428955078125,5.280172413793104e-05,0.1735,255
11.6,6.787557125091553,4.202586206896552e-05,0.1642,256
11.71,8.601509094238281,3.125e-05,0.1455,257
11.81,6.573684215545654,2.047413793103448e-05,0.1536,258
11.92,7.19399881362915,9.698275862068966e-06,0.164,259
