epoch,grad_norm,learning_rate,loss,_line
0.01,0.5862489342689514,0.0,3.2946,20
0.11,0.5647056102752686,2.25e-06,3.4971,21
0.21,0.5906405448913574,4.75e-06,3.4432,22
0.32,0.5348890423774719,7.25e-06,3.4932,23
0.43,0.5530977845191956,9.750000000000002e-06,3.5514,24
0.53,0.548447847366333,1.225e-05,3.6026,25
0.64,0.4853156805038452,1.475e-05,3.5416,26
0.75,0.5405707359313965,1.725e-05,3.552,27
0.86,0.5810409784317017,1.9750000000000002e-05,3.475,28
0.96,0.46995285153388977,2.2250000000000002e-05,3.4585,29
1.06,0.5345211029052734,2.4750000000000002e-05,3.5491,40
1.17,0.5562853813171387,2.725e-05,3.5264,41
1.28,0.5617425441741943,2.975e-05,3.4961,42
1.39,0.4951210916042328,3.2250000000000005e-05,3.5767,43
1.49,0.5394876003265381,3.475e-05,3.4054,44
1.6,0.5599378347396851,3.7250000000000004e-05,3.3451,45
1.71,0.5869656801223755,3.9750000000000004e-05,3.3583,46
1.81,0.5692435503005981,4.2250000000000004e-05,3.2698,47
1.92,0.592484712600708,4.4750000000000004e-05,3.4378,48
2.02,0.5634318590164185,4.7249999999999997e-05,3.3482,59
2.13,0.6316644549369812,4.975e-05,3.3507,60
2.24,0.6747320294380188,4.951508620689656e-05,3.2662,61
2.34,0.6689247488975525,4.897629310344828e-05,3.3769,62
2.45,0.7169972658157349,4.8437500000000005e-05,3.1732,63
2.56,0.6201982498168945,4.7898706896551726e-05,3.193,64
2.66,0.7370690107345581,4.735991379310345e-05,3.3444,65
2.77,0.6049386262893677,4.6821120689655174e-05,3.146,66
2.88,0.5726701021194458,4.6282327586206894e-05,3.1704,67
2.98,0.624718964099884,4.574353448275862e-05,3.1785,68
3.09,0.6463657021522522,4.520474137931034e-05,3.059,79
3.19,0.711672842502594,4.466594827586207e-05,3.1586,80
3.3,0.5790483951568604,4.41271551724138e-05,3.0756,81
3.41,0.6733223795890808,4.3588362068965525e-05,3.0911,82
3.51,0.5873761773109436,4.3049568965517245e-05,3.0196,83
3.62,0.7279726266860962,4.2510775862068966e-05,3.0498,84
3.73,0.6170372366905212,4.197198275862069e-05,2.9482,85
3.83,0.6695345640182495,4.1433189655172414e-05,2.9444,86
3.94,0.7449670433998108,4.089439655172414e-05,3.003,87
4.04,0.627058744430542,4.035560344827586e-05,2.9087,98
4.15,0.6705872416496277,3.981681034482759e-05,2.8773,99
4.26,0.6433894634246826,3.927801724137931e-05,2.9242,100
4.36,0.6015017628669739,3.873922413793104e-05,2.9337,101
4.47,0.6859133839607239,3.820043103448276e-05,2.8544,102
4.58,0.5651420950889587,3.7661637931034485e-05,2.8725,103
4.68,0.5116540789604187,3.7122844827586206e-05,2.9038,104
4.79,0.6193292140960693,3.658405172413793e-05,2.8302,105
4.9,0.7260540127754211,3.604525862068966e-05,2.8268,106
5.0,0.7754155397415161,3.550646551724138e-05,2.8204,107
5.11,0.6078251004219055,3.496767241379311e-05,2.9027,118
5.21,0.506231963634491,3.442887931034483e-05,2.784,119
5.32,0.4879361689090729,3.389008620689656e-05,2.6847,120
5.43,0.5827245712280273,3.335129310344828e-05,2.7495,121
5.53,0.47208935022354126,3.2812500000000005e-05,2.6979,122
5.64,0.33842331171035767,3.2273706896551725e-05,2.7289,123
5.75,0.5556913614273071,3.1734913793103446e-05,2.7629,124
5.86,0.500863790512085,3.1196120689655173e-05,2.7301,125
5.96,0.5045685768127441,3.0657327586206894e-05,2.6757,126
6.06,0.5487263798713684,3.011853448275862e-05,2.7071,137
6.17,0.4804668128490448,2.9579741379310345e-05,2.5946,138
6.28,0.46415817737579346,2.9040948275862066e-05,2.7041,139
6.39,0.483705997467041,2.8502155172413797e-05,2.6482,140
6.49,0.43527448177337646,2.796336206896552e-05,2.7228,141
6.6,0.4444253146648407,2.7424568965517245e-05,2.6345,142
6.71,0.5370928049087524,2.688577586206897e-05,2.6206,143
6.81,0.5421251654624939,2.6346982758620693e-05,2.6629,144
6.92,0.5349056124687195,2.5808189655172417e-05,2.7005,145
7.02,0.5372985005378723,2.526939655172414e-05,2.6157,156
7.13,0.5011509656906128,2.473060344827586e-05,2.6175,157
7.24,0.5011650919914246,2.4191810344827586e-05,2.6362,158
7.34,0.682827889919281,2.365301724137931e-05,2.5671,159
7.45,0.419880211353302,2.3114224137931034e-05,2.6107,160
7.56,0.47683507204055786,2.257543103448276e-05,2.5574,161
7.66,0.5038919448852539,2.2036637931034485e-05,2.6004,162
7.77,0.487341970205307,2.149784482758621e-05,2.5982,163
7.88,0.4531276226043701,2.0959051724137933e-05,2.5742,164
7.98,0.4567544460296631,2.0420258620689657e-05,2.532,165
8.09,0.4588189423084259,1.988146551724138e-05,2.5488,176
8.19,0.5228410959243774,1.93426724137931e-05,2.6519,177
8.3,0.4223761558532715,1.880387931034483e-05,2.448,178
8.41,0.5454694628715515,1.8265086206896553e-05,2.5162,179
8.51,0.4072878658771515,1.7726293103448277e-05,2.5256,180
8.62,0.441043883562088,1.71875e-05,2.5506,181
8.73,0.4679625630378723,1.6648706896551725e-05,2.5247,182
8.83,0.48521503806114197,1.610991379310345e-05,2.5517,183
8.94,0.47154700756073,1.5571120689655173e-05,2.5553,184
9.04,0.3490135371685028,1.5032327586206899e-05,2.5549,195
9.15,0.44941967725753784,1.4493534482758623e-05,2.4851,196
9.26,0.4874744713306427,1.3954741379310347e-05,2.5064,197
9.36,0.43453747034072876,1.3415948275862069e-05,2.4974,198
9.47,0.43787911534309387,1.2877155172413793e-05,2.5149,199
9.58,0.524741530418396,1.2338362068965517e-05,2.5091,200
9.68,0.4643119275569916,1.1799568965517243e-05,2.5104,201
9.79,0.44222694635391235,1.1260775862068967e-05,2.5666,202
