epoch,grad_norm,learning_rate,loss,_line
0.01,18.096435546875,0.0,7.87,18
0.1,15.544569969177246,4.4999999999999996e-05,7.7048,19
0.19,16.450037002563477,9.5e-05,7.1913,20
0.29,12.835668563842773,0.000145,5.6486,21
0.38,6.509763240814209,0.00019500000000000002,4.1853,22
0.48,1.4609203338623047,0.000245,3.8509,23
0.57,1.8134894371032715,0.000295,3.7396,24
0.67,1.4564239978790283,0.000345,3.6136,25
0.77,2.4226527214050293,0.000395,3.3996,26
0.86,3.6110026836395264,0.00044500000000000003,3.0843,27
0.96,1.9789104461669922,0.000495,2.9999,28
1.05,2.9443931579589844,0.000545,2.9455,41
1.14,1.2674412727355957,0.0005949999999999999,2.8936,42
1.24,7.819557189941406,0.0006450000000000001,2.8918,43
1.33,4.395642280578613,0.000695,2.8949,44
1.43,1.9187629222869873,0.000745,2.8818,45
1.53,8.281702041625977,0.000795,2.8916,46
1.62,9.986844062805176,0.0008449999999999999,2.8934,47
1.72,5.981321334838867,0.0008950000000000001,2.8973,48
1.81,6.07705020904541,0.000945,2.9193,49
1.91,2.8898098468780518,0.000995,2.9034,50
2.0,6.178168296813965,0.0009915094339622641,2.9001,51
2.1,5.757282257080078,0.000982075471698113,2.8827,64
2.19,1.589741826057434,0.0009726415094339622,2.8605,65
2.29,2.3103115558624268,0.0009632075471698113,2.8446,66
2.38,2.0597593784332275,0.0009537735849056604,2.7221,67
2.48,1.8107024431228638,0.0009443396226415094,2.419,68
2.57,2.2533605098724365,0.0009349056603773585,2.0241,69
2.67,0.9913138151168823,0.0009254716981132075,1.5694,70
2.77,3.57820725440979,0.0009160377358490566,1.1264,71
2.86,1.1737169027328491,0.0009066037735849056,0.9206,72
2.96,0.9836788177490234,0.0008971698113207547,0.7153,73
3.05,0.6984705328941345,0.0008877358490566037,0.5226,86
3.14,0.5418136715888977,0.0008783018867924528,0.4847,87
3.24,0.4633171260356903,0.0008688679245283018,0.4433,88
3.33,0.7119742035865784,0.0008594339622641509,0.3847,89
3.43,0.3643096089363098,0.00085,0.3407,90
3.53,0.4569488763809204,0.000840566037735849,0.3399,91
3.62,0.5339927673339844,0.0008311320754716981,0.3298,92
3.72,0.3656894564628601,0.0008216981132075472,0.3018,93
3.81,0.2986404001712799,0.0008122641509433963,0.2987,94
3.91,0.7425635457038879,0.0008028301886792453,0.2956,95
4.0,0.4643200933933258,0.0007933962264150944,0.2756,96
4.1,0.43278419971466064,0.0007839622641509434,0.2736,109
4.19,0.3379971385002136,0.0007745283018867925,0.2405,110
4.29,0.4444032907485962,0.0007650943396226416,0.2624,111
4.38,0.345920205116272,0.0007556603773584906,0.2581,112
4.48,0.2685319781303406,0.0007462264150943397,0.2407,113
4.57,0.3149885833263397,0.0007367924528301887,0.2372,114
4.67,0.30801013112068176,0.0007273584905660378,0.2311,115
4.77,0.3168933689594269,0.0007179245283018868,0.2252,116
4.86,0.23070746660232544,0.0007084905660377359,0.2194,117
4.96,0.3755630850791931,0.0006990566037735849,0.2418,118
5.05,0.29840001463890076,0.000689622641509434,0.2328,131
5.14,0.31504708528518677,0.000680188679245283,0.2061,132
5.24,0.3068438768386841,0.0006707547169811321,0.2234,133
5.33,0.23530158400535583,0.0006613207547169811,0.2001,134
5.43,0.28539785742759705,0.0006518867924528302,0.2081,135
5.53,0.253673791885376,0.0006424528301886793,0.1894,136
5.62,0.24364428222179413,0.0006330188679245283,0.2019,137
5.72,0.32485711574554443,0.0006235849056603774,0.1843,138
5.81,0.1697888970375061,0.0006141509433962264,0.1878,139
5.91,0.5356020331382751,0.0006047169811320755,0.1845,140
6.0,0.5128768682479858,0.0005952830188679245,0.1942,141
6.1,0.3196721076965332,0.0005858490566037736,0.1817,154
6.19,0.3596387505531311,0.0005764150943396227,0.1834,155
6.29,0.22656072676181793,0.0005669811320754718,0.1896,156
6.38,0.2502442002296448,0.0005575471698113209,0.1813,157
6.48,0.214073047041893,0.0005481132075471699,0.1591,158
6.57,0.22766482830047607,0.000538679245283019,0.1657,159
6.67,0.3693770468235016,0.000529245283018868,0.1667,160
6.77,0.41964104771614075,0.0005198113207547171,0.1768,161
6.86,0.2287040650844574,0.0005103773584905661,0.1891,162
6.96,0.2877577245235443,0.0005009433962264152,0.172,163
7.05,0.21699830889701843,0.0004915094339622641,0.1681,176
7.14,0.15994130074977875,0.00048207547169811324,0.1728,177
7.24,0.18669311702251434,0.0004726415094339623,0.1517,178
7.33,0.2078128457069397,0.00046320754716981134,0.158,179
7.43,0.28804779052734375,0.0004537735849056604,0.1547,180
7.53,0.2510147988796234,0.00044433962264150945,0.1619,181
7.62,0.2177382856607437,0.0004349056603773585,0.1543,182
7.72,0.19721876084804535,0.00042547169811320756,0.1546,183
